Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	tree_length
360	-1173.527	-1300.039	126.5121	0.00736219	0.00202008	0.00928869	0.000148076	0.00178704	2.05296e-05	0.000339102	0.00426914	0.00251567	0.00854765	9.58951e-05	0.00992928	0.00191628	0.007167	0.00983857	0.0017247	0.000155448	0.000297258	0.00443142	0.00460715	0.00202757	0.00672797	0.00114912	0.000530251	0.00271208	0.000223489	0.00434903	0.020922	0.00390102	0.00175637	0.00271144	0.00122966	0.000943672	0.00515958	0.00833501	0.0190124	0.00158815	0.00228479	0.00125213	0.00827589	0.0183071	0.0226877	0.0733939	0.00138888	0.00383633	0.00501968	0.0456905	0.0100109	0.0747661	0.000483891	0.00457585	0.0207628	5.4128e-05	0.00156948	0.0226342	0.0156639	0.00518315	0.0124072	0.00750549	0.000311151	0.00352349	0.00253137	0.0015298	0.0127728	0.0175037	0.0297867	0.00153488	0.000420043	0.0910781	0.00127692	0.0458688	0.00698852	0.0313138	0.00894994	0.0171013	0.00417915	0.0206227	0.835221	1.09389	0.128929	0.368227	0.732211	1.36573	2.71572	7.75621	1.481202	0.4350377	0.00903573	0.00247928	0.0114001	0.000181736	0.00219325	2.51963e-05	0.000416185	0.00523957	0.00308751	0.0104907	0.000117693	0.0121863	0.00235188	0.00879616	0.012075	0.00211675	0.000190783	0.000364829	0.00543874	0.00565443	0.00248846	0.00825734	0.00141033	0.000650784	0.00332858	0.000274291	0.00533763	0.0256779	0.00478777	0.00215562	0.00332779	0.00150918	0.00115818	0.00633243	0.0102297	0.0233342	0.00194916	0.00280415	0.00153676	0.0101571	0.0224685	0.027845	0.0900774	0.0017046	0.00470838	0.00616073	0.0560766	0.0122865	0.0917615	0.000593886	0.00561601	0.0254825	6.64321e-05	0.00192624	0.0277793	0.0192245	0.00636135	0.0152276	0.00921159	0.00038188	0.00432443	0.00310679	0.00187755	0.0156763	0.0214825	0.0365577	0.00188378	0.000515525	0.111781	0.00156718	0.0562954	0.00857711	0.0384318	0.0109844	0.0209886	0.00512913	0.0253105	0.8147871
396	-1165.348	-1291.46	126.1123	0.0105432	0.0486505	0.0177824	0.00466952	0.00281442	7.26588e-05	0.00160763	0.00443754	0.00408661	0.0466595	0.00238756	0.0045023	0.00175003	0.00237015	0.0119122	0.00910182	0.000167323	1.95014e-05	0.0117389	0.00288518	0.00839597	0.0122389	0.000743717	0.0137179	0.00144712	0.000223393	0.0010868	0.0327236	0.00826938	0.00793344	0.0199065	0.00470341	0.0158465	0.00308137	0.00371267	0.0371917	0.0217824	0.00729549	0.00618634	0.00100944	0.0327779	0.0121166	0.104578	0.00311808	0.00196706	0.00391302	0.0479401	0.0066153	0.157016	0.00741034	0.000530954	0.0674504	0.000105346	0.00613752	0.0314654	0.0533642	0.00706647	0.0372176	0.0254482	0.00159579	0.00929861	0.0146003	0.0205271	0.0517195	0.0487913	0.0458137	0.00475831	0.0016414	0.13697	0.00750284	0.110802	0.0200264	0.0513794	0.0381863	0.0183719	0.025658	0.0656074	0.814183	1.10587	0.284184	0.541401	0.825777	1.21098	1.84706	3.51885	0.9097174	0.419483	0.0062939	0.0290426	0.0106154	0.00278753	0.00168011	4.33747e-05	0.000959699	0.00264905	0.00243956	0.027854	0.00142529	0.00268771	0.0010447	0.00141489	0.00711114	0.00543346	9.98858e-05	1.16416e-05	0.00700769	0.00172235	0.00501209	0.00730617	0.000443972	0.00818911	0.000863877	0.000133358	0.00064878	0.0195348	0.00493652	0.00473597	0.0118835	0.00280776	0.00945977	0.00183946	0.00221633	0.0222021	0.0130033	0.00435514	0.00369302	0.000602599	0.0195672	0.0072332	0.062429	0.00186138	0.00117426	0.00233593	0.0286185	0.0039491	0.0937328	0.0044237	0.000316961	0.0402655	6.28875e-05	0.00366387	0.0187837	0.0318565	0.00421842	0.0222176	0.0151917	0.00095263	0.00555093	0.00871586	0.0122539	0.0308746	0.0291267	0.0273491	0.00284054	0.000979857	0.0817664	0.00447892	0.0661446	0.011955	0.0306716	0.0227959	0.0109673	0.0153169	0.0391653	1.675144
432	-1176.652	-1303.141	126.489	0.0116249	0.00981403	0.00200931	0.00203449	0.00272907	0.00187539	0.0112884	0.0107041	0.00339214	0.0286568	0.00170907	0.00701226	0.000401533	0.00786098	0.0159243	0.00594893	0.00281581	6.74864e-05	0.00749496	0.00143713	0.0111967	0.00857321	0.0023881	0.00514778	0.00504732	0.000318909	0.0171803	0.015379	0.000591749	0.0104772	0.00220284	0.00749201	0.00143075	0.00206222	5.4676e-05	0.017539	0.00112455	0.00192706	0.00130673	0.00179762	0.0608041	0.00830111	0.00214	0.000656294	0.0314458	0.0123374	0.0055301	0.0249953	0.00727127	0.0132196	0.0976142	0.186897	0.00538391	0.00393357	0.00208237	0.0483643	0.0260385	0.040044	0.00941475	0.00271217	0.0119444	0.00597532	0.0522713	0.0862149	0.0198903	0.0270184	0.0248302	0.00411216	0.0295343	0.00555184	0.00838846	0.00501802	0.0221707	0.00637282	0.00649358	0.00891011	0.0340359	0.738499	1.14899	0.175458	0.427938	0.767357	1.30317	2.33679	5.69938	1.258399	0.3662093	0.00972012	0.008206	0.00168008	0.00170114	0.00228191	0.00156811	0.00943883	0.0089502	0.00283634	0.0239614	0.00142904	0.0058633	0.000335742	0.00657296	0.0133151	0.0049742	0.00235444	5.64288e-05	0.00626691	0.00120166	0.00936209	0.00716849	0.00199681	0.00430432	0.00422032	0.000266656	0.0143653	0.0128591	0.000494791	0.00876051	0.00184191	0.00626444	0.00119633	0.00172432	4.57174e-05	0.0146653	0.000940292	0.00161132	0.00109262	0.00150308	0.0508413	0.00694097	0.00178936	0.000548761	0.0262934	0.0103159	0.004624	0.0208998	0.00607987	0.0110536	0.0816201	0.156274	0.00450176	0.00328906	0.00174117	0.0404398	0.0217721	0.0334828	0.00787215	0.00226778	0.0099873	0.00499627	0.0437066	0.0720886	0.0166313	0.0225915	0.0207618	0.00343839	0.0246951	0.00464217	0.00701402	0.00419582	0.018538	0.00532863	0.00542961	0.00745019	0.0284591	1.195957
468	-1179.187	-1305.199	126.0112	0.0248864	0.015847	0.00157805	0.00243899	0.00132599	0.00427801	0.00441456	0.0117895	0.00121426	0.0113563	0.000620765	0.00338213	0.0028469	0.00550914	0.0144051	0.00145648	0.00847935	0.0050484	0.00310539	0.00162628	0.00218258	0.0124078	0.0108693	0.00570694	0.0190241	0.0106867	0.0054151	0.0137098	0.00425245	0.00834999	0.00968521	0.00447133	0.00188138	0.000843526	0.00297951	0.0386952	0.0105481	0.00168859	0.00636458	0.00969705	0.0308201	0.0170781	1.47925e-05	0.0572574	0.0414298	0.00207084	0.0169434	0.0442221	0.0140852	0.00380775	0.0182956	0.174927	0.0637657	0.0129866	0.00268293	0.0290433	0.0286526	0.00276009	0.0379242	0.0006096	0.0490153	0.00560843	0.000379805	0.129934	0.0350723	0.0261151	0.00200136	0.0301765	0.0379375	0.00503883	0.0117717	0.00916754	0.0276828	0.00044466	0.00129905	0.0122002	0.00337134	0.986085	1.00793	0.169096	0.4203	0.763058	1.31052	2.37925	5.91378	1.2851	0.5574194	0.0192669	0.0122687	0.00122172	0.00188826	0.00102658	0.00331202	0.00341774	0.00912736	0.000940073	0.00879198	0.000480594	0.00261843	0.00220406	0.00426516	0.0111523	0.0011276	0.00656469	0.00390845	0.00240418	0.00125906	0.00168974	0.0096061	0.00841499	0.0044183	0.0147284	0.00827358	0.00419235	0.0106141	0.00329224	0.00646453	0.00749826	0.00346169	0.00145656	0.000653055	0.00230673	0.0299577	0.00816631	0.0013073	0.00492744	0.00750742	0.0238608	0.0132218	1.14523e-05	0.0443285	0.0320748	0.00160323	0.0131175	0.0342366	0.0109047	0.00294794	0.0141644	0.135428	0.0493672	0.0100542	0.00207711	0.0224852	0.0221828	0.00213685	0.0293608	0.00047195	0.0379475	0.00434202	0.000294044	0.100595	0.0271528	0.0202182	0.00154944	0.0233625	0.0293711	0.00390104	0.00911363	0.00709748	0.0214319	0.000344254	0.00100572	0.00944538	0.00261008	1.291661
504	-1174.71	-1300.691	125.9804	0.00288398	0.00458743	0.00535798	0.000306242	0.00110189	0.000940951	0.000888058	0.0023374	0.00211225	0.0177185	0.000158385	0.00203513	0.000740391	0.00935669	0.00691428	0.000970635	0.00491871	0.00728279	0.00327059	0.00433033	0.00214853	0.011306	0.00218594	0.00869746	0.000327816	0.0153448	0.0122744	0.0245071	0.00543439	0.00706074	0.00241133	0.00199012	0.000585604	0.00231726	0.00104173	0.0320643	0.00439692	0.0033922	0.000705148	0.015651	0.0133263	0.00695666	2.72912e-05	0.0817581	0.028302	0.00512792	0.00218545	0.0324478	0.0191801	0.010324	0.00839328	0.0895992	0.0842161	0.00128449	0.00112265	0.000550125	0.0574883	0.00693074	0.0218471	0.0252835	0.0446891	0.0050908	0.00447366	0.130929	0.0213306	0.0164285	0.00168059	0.0241318	0.063411	0.000710764	0.000804668	0.00110421	0.0207551	0.000414173	0.00137565	0.00931765	0.00130407	1.09993	0.943064	0.142228	0.386286	0.74323	1.34548	2.58875	7.03095	1.410217	0.6645391	0.00267938	0.00426199	0.00497787	0.000284517	0.00102372	0.000874198	0.000825058	0.00217158	0.00196241	0.0164615	0.000147149	0.00189075	0.000687867	0.00869292	0.00642377	0.000901777	0.00456977	0.00676614	0.00303857	0.00402313	0.00199611	0.010504	0.00203087	0.00808045	0.00030456	0.0142562	0.0114036	0.0227685	0.00504886	0.00655985	0.00224027	0.00184893	0.00054406	0.00215287	0.000967827	0.0297896	0.004085	0.00315155	0.000655124	0.0145407	0.0123809	0.00646314	2.53552e-05	0.0759581	0.0262942	0.00476414	0.00203041	0.0301459	0.0178194	0.00959157	0.00779785	0.0832429	0.0782417	0.00119336	0.00104301	0.000511098	0.0534101	0.00643906	0.0202973	0.0234899	0.0415188	0.00472965	0.00415629	0.121641	0.0198174	0.0152631	0.00156137	0.0224199	0.0589125	0.000660341	0.000747584	0.00102588	0.0192827	0.000384791	0.00127806	0.00865665	0.00121155	1.076358
540	-1164.702	-1290.876	126.1738	0.00252829	0.000282331	0.0056056	0.00377032	0.000102759	0.000821406	0.000850478	0.012494	0.00208099	0.0233924	0.000344154	0.00433474	0.0011137	0.00668041	0.0101918	0.00118813	0.000610174	0.00829639	0.0127904	0.0054322	0.000846992	0.00533918	0.00733149	0.00327405	0.00240777	0.00409751	0.00629297	0.013335	0.00454418	0.00335788	0.0130662	0.000591576	0.000382581	0.00682655	0.0014872	0.0149652	0.00454251	0.00811487	0.0131634	0.0071133	0.0114616	0.00730748	5.2974e-05	0.0526939	0.025244	0.0069513	0.0229905	0.047152	0.00722241	0.0202871	0.0114155	0.12675	0.0646941	0.00405261	0.000682553	0.00574633	0.0566957	0.00266452	0.0245264	0.0553782	0.132332	0.00241253	0.00660622	0.167637	0.0535247	0.0371697	0.000503421	0.0253997	0.106354	0.00395632	0.00102233	0.00164765	0.0346212	0.00109767	0.00146135	0.0266098	0.000272434	0.770592	1.13071	0.16482	0.415082	0.76009	1.31563	2.40916	6.06723	1.303622	0.3883031	0.00183131	0.000204501	0.0040603	0.00273095	7.44317e-05	0.000594968	0.000616026	0.00904978	0.00150733	0.0169438	0.000249281	0.00313977	0.000806683	0.00483881	0.00738219	0.000860601	0.000441967	0.00600932	0.00926446	0.0039347	0.000613501	0.00386732	0.00531041	0.00237149	0.00174402	0.00296795	0.00455818	0.00965896	0.00329148	0.00243221	0.00946423	0.000428495	0.000277115	0.00494467	0.00107723	0.0108398	0.00329028	0.00587783	0.00953461	0.00515237	0.00830198	0.00529302	3.83706e-05	0.0381677	0.018285	0.00503503	0.0166527	0.0341535	0.0052314	0.0146945	0.00826857	0.0918084	0.0468598	0.00293543	0.000494393	0.00416223	0.0410664	0.00192999	0.0177652	0.0401121	0.095852	0.00174746	0.00478508	0.121424	0.0387695	0.0269231	0.000364642	0.0183977	0.0770353	0.00286568	0.000740502	0.00119344	0.0250771	0.000795073	0.0010585	0.0192743	0.000197332	1.380588
576	-1160.919	-1286.682	125.7626	0.0146995	0.0121688	0.0113645	0.0126999	0.00125821	0.000122958	0.00256093	0.00638435	0.000677401	0.005094	0.000489209	0.00291975	0.00306392	0.0066653	0.0178133	0.00064688	0.000494398	0.0013233	0.0185484	0.00698226	0.00240772	0.00463173	0.0120493	0.00615378	0.00731392	0.00614576	0.00406738	0.0148519	0.0107276	0.00271724	0.0116982	0.00163264	0.000764333	0.0028698	0.001041	0.0254928	0.000995954	0.00317271	0.0067388	0.0182961	0.0103202	0.00738437	0.000263854	0.0546186	0.054334	0.00561586	0.0218271	0.0796426	0.0365544	0.0150561	0.0180476	0.183484	0.0410286	0.00514241	0.000582916	0.00288832	0.0568138	0.000359037	0.021181	0.0861373	0.0486073	0.00598494	0.00532119	0.141026	0.0788586	0.0325144	0.00307052	0.0370508	0.0556637	0.0050924	0.00127905	0.00693802	0.0576724	0.00041309	0.000266812	0.0290145	0.000796619	1.07051	0.959824	0.195999	0.451679	0.780393	1.28141	2.21396	5.10207	1.178347	0.6354751	0.00992811	0.00821881	0.00767559	0.00857753	0.000849797	8.30464e-05	0.00172966	0.00431201	0.000457519	0.00344051	0.000330413	0.00197201	0.00206938	0.00450177	0.0120312	0.000436904	0.000333918	0.000893764	0.0125276	0.00471584	0.00162618	0.00312829	0.00813816	0.00415628	0.00493984	0.00415087	0.00274712	0.010031	0.00724543	0.00183523	0.007901	0.00110269	0.000516233	0.00193827	0.000703092	0.0172179	0.00067267	0.00214286	0.0045514	0.0123572	0.00697026	0.00498743	0.000178208	0.0368895	0.0366973	0.00379297	0.0147421	0.0537909	0.0246889	0.0101689	0.0121894	0.123925	0.0277108	0.0034732	0.000393703	0.00195078	0.0383722	0.000242495	0.0143057	0.0581774	0.0328295	0.00404225	0.00359394	0.0952496	0.0532613	0.0219603	0.00207384	0.0250242	0.0375954	0.00343942	0.000863875	0.00468596	0.0389521	0.000279002	0.000180206	0.0195965	0.000538039	1.480598
612	-1178.667	-1304.312	125.6455	0.0135476	0.0168711	0.00255929	0.00577257	0.00069475	0.00617539	0.00413755	0.018619	0.000477144	0.0433826	0.00413795	0.00100852	0.00801155	0.00532707	0.00922245	0.00463425	0.00238626	0.00839967	0.0174158	0.013453	0.000321507	0.0261404	0.0116383	0.0201714	0.00488075	0.0211014	0.00811765	0.0264493	0.0485615	0.00409425	0.0180112	0.0179824	0.00369497	0.00201085	0.0035365	0.024631	0.000504256	0.0042632	0.0155034	0.0127012	0.0328803	0.0185996	0.00263544	0.135644	0.0558766	0.0108909	0.0109979	0.0833248	0.0339713	0.0249353	0.0210236	0.110528	0.19467	0.00190386	0.0172529	0.0307886	0.083523	0.000923629	0.0379157	0.169431	0.103079	0.0187387	0.00788058	0.212413	0.00497309	0.0440186	0.00985825	0.031158	0.140133	0.00754013	0.00204031	0.0202773	0.0280523	0.000213882	0.0161711	0.0254066	0.000678526	0.666946	1.18976	0.336944	0.588286	0.847453	1.18001	1.69985	2.96785	0.7865827	0.3193948	0.00612765	0.00763088	0.00115758	0.00261096	0.000314239	0.00279316	0.00187143	0.00842146	0.000215815	0.0196222	0.00187161	0.00045616	0.00362367	0.00240946	0.00417136	0.00209609	0.00107932	0.00379921	0.00787727	0.00608486	0.000145419	0.0118234	0.00526407	0.00912362	0.00220759	0.00954426	0.00367165	0.0119632	0.0219646	0.00185185	0.00814655	0.00813353	0.00167125	0.000909519	0.00159958	0.0111407	0.000228078	0.00192827	0.00701227	0.00574481	0.0148719	0.00841268	0.00119202	0.0613527	0.0252733	0.00492603	0.0049744	0.0376882	0.0153654	0.0112784	0.00950909	0.0499923	0.08805	0.000861125	0.00780356	0.0139258	0.0377779	0.000417762	0.0171495	0.0766344	0.046623	0.0084756	0.00356442	0.0960755	0.00224935	0.0199098	0.00445894	0.0140929	0.063383	0.00341044	0.000922842	0.00917152	0.0126882	9.67399e-05	0.00731427	0.0114915	0.000306901	2.210897
648	-1167.326	-1293.307	125.9818	0.0203165	0.00853178	0.015618	0.00290033	9.96059e-05	0.00273248	0.000816477	0.00513223	0.00166615	0.0238698	0.00443736	0.00767809	0.00651637	0.016414	0.0140744	0.0103416	0.00100064	0.00558016	0.00738775	0.00538057	0.000331241	0.0224524	0.0166983	0.00462558	0.000449224	0.0156281	0.0244703	0.0222133	0.00562524	0.014166	0.0250599	0.0025086	0.00118733	0.00037462	0.00103069	0.0502588	0.000991795	0.00581538	0.00313975	0.0165509	0.0417108	0.017969	0.00128947	0.0353167	0.0336506	0.0113202	0.0330005	0.0656486	0.0360506	0.0255806	0.0467445	0.27027	0.00730534	0.00745226	0.00358185	0.0225195	0.0556676	0.00598248	0.0569777	0.108114	0.0953982	0.0118374	0.00341396	0.173241	0.0148704	0.026676	0.00537471	0.0473944	0.0946566	0.0145339	0.00202844	0.00622054	0.0482059	0.00277447	0.000975023	0.0267118	0.0041366	0.756961	1.13848	0.30627	0.561528	0.835235	1.19727	1.78085	3.2651	0.8555994	0.3788327	0.0109306	0.00459025	0.00840274	0.00156043	5.35898e-05	0.00147012	0.00043928	0.00276123	0.000896418	0.0128424	0.00238738	0.00413095	0.00350593	0.00883103	0.00757229	0.00556399	0.000538364	0.00300223	0.00397474	0.00289485	0.000178214	0.0120798	0.00898398	0.00248865	0.000241691	0.00840818	0.0131655	0.0119512	0.00302648	0.00762159	0.0134827	0.00134967	0.000638805	0.000201553	0.000554533	0.0270402	0.000533604	0.00312878	0.00168924	0.00890469	0.0224412	0.00966765	0.000693757	0.0190011	0.0181046	0.0060905	0.0177549	0.0353201	0.0193959	0.0137628	0.0251494	0.14541	0.0039304	0.00400945	0.0019271	0.0121159	0.0299502	0.00321869	0.030655	0.0581671	0.051326	0.00636873	0.00183677	0.0932067	0.00800052	0.0143522	0.00289169	0.025499	0.050927	0.00781949	0.00109134	0.00334677	0.0259356	0.00149271	0.00052458	0.0143714	0.00222557	1.858673
684	-1170.99	-1297.309	126.3194	0.010682	0.00660637	0.00880779	0.00192823	2.35856e-05	0.000951142	0.000478529	0.00383064	0.00102811	0.0275737	0.00280388	0.00294584	0.00517262	0.0041115	0.0191428	0.000639077	0.00517124	0.00157147	0.00250667	0.00243569	0.00261382	0.0192732	0.00352666	0.00814981	0.00248833	0.00980434	0.00545299	0.01097	0.00150384	0.0046573	0.011892	0.00493143	0.00135271	0.0048528	0.00137825	0.0221917	0.00250971	0.00483553	0.00149947	0.00763901	0.0225015	0.00492161	0.000556822	0.0291837	0.0413225	0.00380333	0.0107142	0.0309443	0.0301993	0.00908547	0.0204331	0.16046	0.00703395	0.00328225	0.00432364	0.0129917	0.0281787	0.00462277	0.0074594	0.112711	0.0152003	0.000732522	0.0117067	0.0917502	0.0125832	0.0145003	0.00173615	0.0216145	0.0594749	0.00832994	0.000738282	0.0117727	0.0209634	0.00169995	0.00448173	0.0201711	0.00400862	0.904873	1.0542	0.160186	0.409348	0.756798	1.32136	2.44291	6.24276	1.324245	0.48906	0.00983495	0.0060825	0.00810935	0.00177533	2.17153e-05	0.000875719	0.000440582	0.00352688	0.000946579	0.0253872	0.00258154	0.00271224	0.00476244	0.00378547	0.0176248	0.000588399	0.00476117	0.00144686	0.0023079	0.00224254	0.00240655	0.0177448	0.00324701	0.00750354	0.00229101	0.00902688	0.00502058	0.0101001	0.00138459	0.00428799	0.010949	0.00454037	0.00124544	0.00446798	0.00126896	0.0204319	0.0023107	0.00445208	0.00138057	0.00703325	0.0207172	0.00453134	0.000512667	0.0268695	0.0380457	0.00350173	0.00986463	0.0284905	0.0278045	0.00836501	0.0188128	0.147736	0.00647617	0.00302198	0.00398078	0.0119614	0.0259442	0.00425619	0.00686788	0.103773	0.013995	0.000674435	0.0107784	0.0844746	0.0115854	0.0133505	0.00159848	0.0199005	0.0547587	0.00766939	0.000679737	0.0108391	0.0193011	0.00156515	0.00412634	0.0185716	0.00369074	1.086128
720	-1173.043	-1298.631	125.5882	0.0200411	0.00325094	0.00382471	0.00370459	0.00138711	0.00435727	0.00187113	0.0184759	0.000603685	0.0402939	0.00289985	0.0107759	0.000777927	0.0050074	0.0221651	0.000833526	0.00339821	0.00236531	0.0096231	0.00708505	0.000597098	0.00250081	0.0109615	0.00770461	0.00303117	0.0033866	0.012446	0.0199134	0.00542277	0.0106688	0.0411498	0.00559429	0.00144105	0.0261759	0.00681433	0.0732938	0.017559	0.00618118	0.00532588	0.013399	0.0443669	0.00681855	0.000739907	0.0973661	0.0331585	0.00592561	0.0186998	0.0695477	0.0621022	0.0335981	0.0282711	0.144483	0.111382	0.0527186	0.00932706	0.00298663	0.0464774	0.00498965	0.0354695	0.0623653	0.0814625	0.000394675	0.0335587	0.0943242	0.0048299	0.00258388	0.00125725	0.0316346	0.114894	0.0161767	0.00282021	0.000892661	0.0289948	0.00138565	0.0010641	0.0407495	0.0121246	0.997436	1.00146	0.236592	0.495106	0.803066	1.24523	2.01977	4.22669	1.042245	0.5674775	0.0112828	0.00183023	0.00215325	0.00208562	0.000780918	0.00245307	0.00105342	0.0104016	0.000339865	0.0226848	0.00163257	0.00606668	0.00043796	0.00281908	0.0124786	0.000469262	0.00191314	0.00133163	0.00541765	0.00398877	0.000336157	0.00140791	0.00617112	0.00433757	0.0017065	0.0019066	0.0070069	0.0112109	0.00305293	0.00600636	0.0231667	0.00314949	0.000811286	0.0147366	0.00383636	0.0412632	0.00988544	0.00347991	0.00299838	0.00754341	0.0249779	0.00383873	0.000416556	0.0548155	0.0186677	0.00333602	0.0105277	0.0391542	0.0349625	0.0189152	0.0159162	0.0813414	0.0627065	0.0296797	0.00525098	0.00168142	0.026166	0.00280909	0.0199688	0.0351107	0.0458621	0.000222196	0.018893	0.053103	0.00271915	0.00145468	0.000707812	0.0178098	0.0646834	0.00910723	0.00158773	0.000502554	0.0163236	0.000780096	0.000599069	0.0229413	0.00682596	1.77625
756	-1185.808	-1311.684	125.8758	0.0128113	0.024697	0.00640666	0.012219	0.00638886	0.00247281	0.00466834	0.00528061	0.000532496	0.0194443	0.00539963	0.00632447	0.00582421	0.0293242	0.0155482	0.00360703	0.00560831	0.00954137	0.0243974	0.00395219	0.00863935	0.00771229	0.016403	0.00687478	0.00142562	0.0055363	0.010936	0.0325918	0.00378972	0.00517038	0.0145306	0.0199052	0.00160222	0.00235965	0.0140789	0.0223823	0.00171848	0.0114031	0.00460044	0.00854657	0.0477542	0.000398219	0.00511909	0.038016	0.0248286	0.0114591	0.00656007	0.0355468	0.0212988	0.00671079	0.0263742	0.217272	0.0319743	0.0207789	0.00268051	0.0084997	0.0588869	0.000144739	0.0412368	0.0916194	0.0218618	0.00702822	0.00362631	0.122814	0.0241951	0.025117	0.000441985	0.0278465	0.108267	0.0135132	0.00073451	0.00938766	0.0304403	0.0073709	0.00134661	0.0146335	0.00305433	0.886168	1.06486	0.175843	0.428396	0.767613	1.30274	2.33429	5.68689	1.256812	0.4741571	0.00840915	0.0162108	0.00420524	0.0080204	0.00419356	0.00162312	0.00306423	0.00346612	0.000349523	0.012763	0.00354424	0.0041513	0.00382293	0.019248	0.0102056	0.0023676	0.00368122	0.00626283	0.0160142	0.00259417	0.00567075	0.00506225	0.0107667	0.00451251	0.000935754	0.00363395	0.00717826	0.0213928	0.00248752	0.00339377	0.00953768	0.0130655	0.00105168	0.00154884	0.00924118	0.0146914	0.00112799	0.00748484	0.00301966	0.00560985	0.0313452	0.000261385	0.0033601	0.0249532	0.0162972	0.00752161	0.00430594	0.0233324	0.0139803	0.00440487	0.0173117	0.142615	0.0209875	0.013639	0.00175945	0.00557909	0.0386525	9.50049e-05	0.0270673	0.0601377	0.0143498	0.00461323	0.00238026	0.0806132	0.0158813	0.0164865	0.000290113	0.0182781	0.0710648	0.00886988	0.000482123	0.00616193	0.0199806	0.00483816	0.000883896	0.00960522	0.00200482	1.523493
